,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-11-01 00:00:00,12,19.0,1.0,25.0,1.0,-9999.0,1.0,25.6683,1.0,28.2991,1.0,53.9674,1.0,0.821028,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,17.5105,1.0,73.3066,1.0,640.616,3.1,0.1,1.0,0.0,1.0,19.7589,1.0,0.526096,1.0
2016-11-01 01:00:00,12,16.0,1.0,44.0,1.0,-9999.0,1.0,60.2651,1.0,35.9284,1.0,96.1935,1.0,1.2037,1.0,0.398354,3.1,-9999.0,1.0,-9999.0,1.0,16.3716,1.0,81.5439,1.0,640.329,3.1,0.1,1.0,0.0,1.0,19.1835,1.0,1.09808,1.0
2016-11-01 02:00:00,12,37.0,1.0,49.0,1.0,-9999.0,1.0,62.3462,1.0,34.6162,1.0,96.9624,1.0,0.683452,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,358.162,1.0,86.2126,1.0,640.126,3.1,0.2,1.0,0.0,1.0,18.7855,1.0,0.626154,1.0
2016-11-01 03:00:00,12,39.0,1.0,48.0,1.0,-9999.0,1.0,73.5426,1.0,32.4308,2.1,105.973,1.0,0.483679,1.0,0.757476,3.1,-9999.0,1.0,-9999.0,1.0,303.625,1.0,87.8759,1.0,639.592,3.1,0.0,1.0,0.0,1.0,18.5776,1.0,0.0892151,1.0
2016-11-01 04:00:00,12,42.0,2.6,39.0,2.6,-9999.0,1.0,56.1535,1.0,29.0857,1.0,85.2392,1.0,0.510574,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,334.036,1.0,83.8416,1.0,639.348,3.1,0.0,1.0,0.0,1.0,18.693,1.0,1.32352,1.0
2016-11-01 05:00:00,12,30.0,1.0,32.0,1.0,-9999.0,1.0,32.3447,1.0,23.9063,1.0,56.251,1.0,0.457286,1.0,2.67889,3.1,-9999.0,1.0,-9999.0,1.0,15.799,1.0,78.3763,1.0,639.559,3.1,0.0,1.0,0.0,1.0,18.7988,1.0,0.831614,1.0
2016-11-01 06:00:00,12,20.0,1.0,60.0,1.0,-9999.0,1.0,96.753,1.0,29.4836,1.0,125.837,1.0,0.972187,1.0,2.06147,3.1,-9999.0,1.0,-9999.0,1.0,357.962,1.0,83.709,1.0,640.072,3.1,0.1,1.0,0.0,1.0,18.654,1.0,0.658728,1.0
2016-11-01 07:00:00,12,46.0,1.0,78.0,1.0,-9999.0,1.0,133.542,1.0,34.6302,1.0,168.172,1.0,1.24231,1.0,0.910937,3.1,-9999.0,1.0,-9999.0,1.0,20.263,1.0,84.4912,1.0,640.496,3.1,0.0,1.0,35.8036,1.0,18.5999,1.0,0.862847,1.0
2016-11-01 08:00:00,12,61.0,1.0,123.0,1.0,-9999.0,1.0,120.171,1.0,43.4165,1.0,163.588,1.0,1.33533,1.0,0.949924,3.1,-9999.0,1.0,-9999.0,1.0,14.3223,1.0,81.4883,1.0,640.772,3.1,0.0,1.0,81.1503,1.0,18.9598,1.0,0.88256,1.0
2016-11-01 09:00:00,12,70.0,2.2,112.0,2.3,-9999.0,1.0,82.0973,1.0,54.6921,1.0,136.789,1.0,1.99391,1.0,0.812095,3.1,-9999.0,1.0,-9999.0,1.0,18.3564,1.0,71.7577,1.0,641.151,3.1,0.0,1.0,164.863,1.0,20.3428,1.0,0.682449,1.0
