,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-11-01 00:00:00,12,17.0,1.0,17.0,2.1,-9999.0,1.0,11.6122,1.0,27.0283,1.0,38.6405,1.0,1.46537,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.8439,1.0,88.3925,1.0,641.335,3.1,0.6,1.0,0.0,1.0,18.5956,1.0,0.240946,1.0
2017-11-01 01:00:00,12,27.0,1.0,33.0,1.0,-9999.0,1.0,20.9674,1.0,27.4802,1.0,48.4476,1.0,1.46324,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.54238,1.0,88.7382,1.0,640.854,3.1,0.0,1.0,0.0,1.0,18.5713,1.0,0.0367358,1.0
2017-11-01 02:00:00,12,28.0,1.0,32.0,1.0,-9999.0,1.0,26.033,1.0,27.4192,1.0,53.4523,1.0,1.32718,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,334.562,1.0,87.835,1.0,640.066,3.1,0.0,1.0,0.0,1.0,18.4936,1.0,0.0599623,1.0
2017-11-01 03:00:00,12,24.0,1.0,33.0,1.0,-9999.0,1.0,17.5655,1.0,26.2214,1.0,43.7869,1.0,1.46582,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,302.58,1.0,87.3458,1.0,639.621,3.1,0.0,1.0,0.0,1.0,18.424,1.0,0.0122798,1.0
2017-11-01 04:00:00,12,25.0,1.0,41.0,1.0,-9999.0,1.0,50.5245,1.0,27.9402,1.0,78.4646,1.0,1.45975,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,304.129,1.0,88.4771,1.0,639.678,3.1,0.0,1.0,0.0,1.0,18.4235,1.0,-9999.0,4.31
2017-11-01 05:00:00,12,37.0,1.0,45.0,1.0,-9999.0,1.0,71.4345,1.0,27.6998,1.0,99.1343,1.0,1.40044,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,264.734,1.0,88.6377,1.0,640.037,3.1,0.0,1.0,0.0,1.0,18.2012,1.0,0.457822,1.0
2017-11-01 06:00:00,12,44.0,1.0,64.0,1.0,-9999.0,1.0,95.5157,1.0,29.0456,1.0,124.561,1.0,1.51782,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,325.042,1.0,86.4686,1.0,640.25,3.1,0.0,1.0,0.0,1.0,18.4114,1.0,0.921946,1.0
2017-11-01 07:00:00,12,62.0,1.0,94.0,1.0,-9999.0,1.0,164.262,1.0,35.5796,1.0,199.841,1.0,1.78178,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,289.77,1.0,86.6729,1.0,640.904,3.1,0.0,1.0,14.8206,1.0,18.4648,1.0,0.903495,1.0
2017-11-01 08:00:00,12,61.0,1.0,104.0,1.0,-9999.0,1.0,127.953,1.0,44.9801,1.0,172.934,1.0,0.779792,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,220.884,1.0,77.2982,1.0,641.267,3.1,0.0,1.0,177.726,1.0,19.7573,1.0,0.165442,1.0
2017-11-01 09:00:00,12,57.0,1.0,83.0,1.0,-9999.0,1.0,65.0201,1.0,48.7286,1.0,113.189,1.0,7.44074,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.4916,1.0,68.3144,1.0,641.529,3.1,0.0,1.0,352.339,1.0,21.2494,1.0,0.534335,1.0
2017-11-01 10:00:00,12,47.0,1.0,63.0,1.0,-9999.0,1.0,28.0004,1.0,44.75,1.0,72.7504,1.0,17.0318,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,34.8647,1.0,62.2295,1.0,641.354,3.1,0.0,1.0,445.293,1.0,22.3494,1.0,0.6149,1.0
2017-11-01 11:00:00,12,35.0,1.0,54.0,1.0,-9999.0,1.0,22.5062,1.0,40.0294,1.0,62.1405,1.0,19.8004,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,33.6045,1.0,56.3873,1.0,640.831,3.1,0.0,1.0,426.307,1.0,23.4624,1.0,0.740323,1.0
2017-11-01 12:00:00,12,36.0,1.0,44.0,1.0,-9999.0,1.0,23.1002,1.0,37.1912,1.0,60.4615,1.0,24.5586,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,44.4842,1.0,49.7996,1.0,640.043,3.1,0.0,1.0,582.015,1.0,24.9202,1.0,0.678271,1.0
2017-11-01 13:00:00,12,25.0,1.0,45.0,1.0,-9999.0,1.0,22.4028,1.0,38.2832,1.0,58.3561,1.0,26.7105,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.2147,1.0,44.6929,1.0,639.28,3.1,0.0,1.0,602.114,1.0,26.4052,1.0,-9999.0,4.31
2017-11-01 14:00:00,12,17.0,1.0,56.0,1.0,-9999.0,1.0,34.4092,1.0,48.1733,1.0,81.8153,1.0,21.3255,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.7199,1.0,42.8052,1.0,638.494,3.1,0.0,1.0,595.989,1.0,27.0104,1.0,0.957662,1.0
2017-11-01 15:00:00,12,27.0,1.0,56.0,1.0,-9999.0,1.0,29.9663,1.0,42.4557,1.0,71.7298,1.0,19.3446,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.91127,1.0,39.3279,1.0,637.637,3.1,0.0,1.0,605.435,1.0,28.1102,1.0,0.768227,1.0
2017-11-01 16:00:00,12,24.0,1.0,60.0,1.0,-9999.0,1.0,47.4781,1.0,49.6598,1.0,94.1883,1.0,14.4671,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,16.3665,1.0,38.5447,1.0,637.184,3.1,0.0,1.0,426.938,1.0,28.1994,1.0,1.02392,1.0
2017-11-01 17:00:00,12,26.0,1.0,66.0,1.0,-9999.0,1.0,68.5647,1.0,49.1676,1.0,112.962,1.0,7.82034,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,14.2499,1.0,46.212,1.0,637.246,3.1,0.0,1.0,180.702,1.0,26.208,1.0,0.757903,1.0
2017-11-01 18:00:00,12,36.0,1.0,81.0,1.0,-9999.0,1.0,67.8412,1.0,44.8218,1.0,111.72,1.0,3.26119,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.7667,1.0,54.57,1.0,637.783,3.1,0.0,1.0,16.7953,1.0,24.1706,1.0,1.45121,1.0
2017-11-01 19:00:00,12,49.0,1.0,86.0,1.0,-9999.0,1.0,81.4998,1.0,41.843,1.0,119.46,1.0,1.69893,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.927,1.0,62.3927,1.0,638.461,3.1,0.0,1.0,0.0,1.0,22.998,1.0,1.00432,1.0
2017-11-01 20:00:00,12,33.0,1.0,68.0,1.0,-9999.0,1.0,77.2638,1.0,39.1972,1.0,114.807,1.0,1.1817,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,20.9756,1.0,66.5568,1.0,639.255,3.1,0.0,1.0,0.0,1.0,22.3056,1.0,0.540845,1.0
2017-11-01 21:00:00,12,35.0,1.0,54.0,1.0,-9999.0,1.0,45.1783,1.0,33.2752,1.0,78.0935,1.0,1.42122,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.0588,1.0,70.7853,1.0,639.918,3.1,0.0,1.0,0.0,1.0,21.7332,1.0,0.760887,1.0
2017-11-01 22:00:00,12,26.0,1.0,44.0,1.0,-9999.0,1.0,32.2751,1.0,31.374,1.0,63.6491,1.0,1.50688,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,23.233,1.0,72.3134,1.0,640.459,3.1,0.0,1.0,0.0,1.0,21.4157,1.0,0.791172,1.0
2017-11-01 23:00:00,12,26.0,1.0,42.0,1.0,-9999.0,1.0,21.1729,1.0,28.3428,1.0,49.5158,1.0,1.61698,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,19.2225,1.0,75.2066,1.0,640.809,3.1,0.0,1.0,0.0,1.0,20.8074,1.0,0.915379,1.0
2017-11-02 00:00:00,12,25.0,1.0,30.0,1.0,-9999.0,1.0,6.83421,1.0,24.8233,1.0,31.6575,1.0,2.5024,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.3186,1.0,77.5723,1.0,640.777,3.1,0.0,1.0,0.0,1.0,20.1905,1.0,0.770146,1.0
2017-11-02 01:00:00,12,28.0,1.0,36.0,1.0,-9999.0,1.0,6.14556,1.0,24.8275,1.0,30.9731,1.0,2.57518,2.3,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,10.8602,1.0,78.5268,1.0,640.449,3.1,0.0,1.0,0.0,1.0,19.8018,1.0,0.58218,1.0
2017-11-02 02:00:00,12,20.0,1.0,36.0,1.0,-9999.0,1.0,7.36515,1.0,22.7665,1.0,30.1317,1.0,1.96196,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,25.9933,1.0,80.1495,1.0,640.07,3.1,0.0,1.0,0.0,1.0,19.1947,1.0,0.686075,1.0
2017-11-02 03:00:00,12,24.0,1.0,40.0,1.0,-9999.0,1.0,16.8222,1.0,23.4598,1.0,40.282,1.0,1.65127,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.31434,1.0,79.5045,1.0,639.786,3.1,0.0,1.0,0.0,1.0,18.8888,1.0,0.687626,1.0
2017-11-02 04:00:00,12,54.0,1.0,64.0,1.0,-9999.0,1.0,34.8241,1.0,23.6617,1.0,58.4857,1.0,1.50268,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.839,1.0,80.2756,1.0,639.571,3.1,0.0,1.0,0.0,1.0,18.5719,1.0,1.31221,1.0
2017-11-02 05:00:00,12,36.0,1.0,58.0,1.0,-9999.0,1.0,85.9347,1.0,25.8818,1.0,111.816,1.0,1.45003,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,344.799,1.0,77.8133,1.0,639.577,3.1,0.0,1.0,0.0,1.0,18.218,1.0,1.25237,1.0
2017-11-02 06:00:00,12,40.0,1.0,65.0,1.0,-9999.0,1.0,79.1828,1.0,25.0676,1.0,104.25,1.0,1.62285,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.6417,1.0,78.0222,1.0,640.258,3.1,0.0,1.0,0.0786111,1.0,17.8661,1.0,0.738528,1.0
2017-11-02 07:00:00,12,40.0,1.0,65.0,1.0,-9999.0,1.0,94.0089,1.0,34.3283,1.0,127.351,1.0,1.77728,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.7624,1.0,71.1807,1.0,640.833,3.1,0.0,1.0,63.9142,1.0,18.4053,1.0,0.782433,1.0
2017-11-02 08:00:00,12,39.0,1.0,61.0,1.0,-9999.0,1.0,57.2422,1.0,34.7405,1.0,91.6337,1.0,4.47777,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,39.3814,1.0,64.073,1.0,641.068,3.1,0.0,1.0,263.765,1.0,20.0852,1.0,0.483569,1.0
2017-11-02 09:00:00,12,38.0,1.0,52.0,1.0,-9999.0,1.0,32.2397,1.0,45.2748,1.0,77.5145,1.0,14.265,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,32.0853,1.0,56.5661,1.0,641.077,3.1,0.0,1.0,421.897,1.0,21.855,1.0,0.384711,1.0
2017-11-02 10:00:00,12,40.0,1.0,61.0,1.0,-9999.0,1.0,21.6124,1.0,64.3644,1.0,85.9768,1.0,33.1533,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,83.5497,1.0,48.9527,1.0,641.001,3.1,0.0,1.0,596.102,1.0,23.8367,1.0,0.388365,1.0
2017-11-02 11:00:00,12,43.0,1.0,54.0,1.0,-9999.0,1.0,11.5854,1.0,61.8475,1.0,72.878,1.0,49.8785,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,217.673,1.0,42.1483,1.0,640.571,3.1,0.0,1.0,689.489,1.0,25.5175,1.0,-9999.0,4.31
2017-11-02 12:00:00,12,34.0,1.0,56.0,1.0,-9999.0,1.0,4.78762,1.0,57.5487,1.0,62.3363,1.0,65.7788,2.2,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,240.713,1.0,36.0672,1.0,639.588,3.1,0.0,1.0,795.659,1.0,27.0512,1.0,0.6228,1.0
