,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-01-01 00:00:00,12,65.0,1.0,97.0,1.0,-9999.0,1.0,60.9923,1.0,13.7697,1.0,74.762,1.0,2.51998,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,330.038,1.0,79.966,1.0,640.702,3.1,0.0,1.0,0.0,1.0,19.2107,1.0,1.38314,1.0
2017-01-01 01:00:00,12,115.0,2.3,158.0,2.1,-9999.0,1.0,84.0254,1.0,13.3628,1.0,97.3882,1.0,2.61847,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,318.002,1.0,79.6056,1.0,640.395,3.1,0.0,1.0,0.0,1.0,18.8042,1.0,1.75446,1.0
2017-01-01 02:00:00,12,123.0,2.3,189.0,2.5,-9999.0,1.0,93.1948,1.0,11.8144,1.0,105.009,1.0,2.78399,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,302.913,1.0,78.4171,1.0,639.941,3.1,0.0,1.0,0.0,1.0,18.6481,1.0,1.70244,1.0
2017-01-01 03:00:00,12,162.0,2.1,221.0,2.5,-9999.0,1.0,107.021,1.0,12.2719,1.0,119.293,1.0,2.94248,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,285.081,1.0,80.5995,1.0,639.406,3.1,0.0,1.0,0.0,1.0,18.4698,1.0,2.08301,1.0
2017-01-01 04:00:00,12,136.0,2.3,193.0,2.5,-9999.0,1.0,98.1761,2.3,11.5333,1.0,109.71,2.3,2.77272,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,332.958,1.0,81.078,1.0,639.185,3.1,0.0,1.0,0.0,1.0,18.2654,1.0,1.20943,1.0
2017-01-01 05:00:00,12,167.0,2.1,221.0,2.5,-9999.0,1.0,72.1535,1.0,9.88036,1.0,82.0339,1.0,3.01337,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,7.2273,1.0,78.8929,1.0,639.629,3.1,0.0,1.0,0.0,1.0,18.3288,1.0,0.798384,1.0
2017-01-01 06:00:00,12,71.0,2.3,109.0,1.0,-9999.0,1.0,25.1652,1.0,7.24581,1.0,32.411,1.0,2.4209,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,354.656,1.0,82.2763,1.0,640.141,3.1,0.0,1.0,0.0,1.0,17.7792,1.0,0.644298,1.0
2017-01-01 07:00:00,12,79.0,1.0,111.0,1.0,-9999.0,1.0,38.0772,1.0,7.66481,1.0,45.742,1.0,2.51849,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,257.243,1.0,82.4347,1.0,640.381,3.1,0.0,1.0,5.60472,1.0,17.6432,1.0,0.939088,1.0
2017-01-01 08:00:00,12,98.0,2.3,141.0,1.0,-9999.0,1.0,42.9594,1.0,19.0439,1.0,62.0033,1.0,3.00212,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,324.7,1.0,76.8306,1.0,640.835,3.1,0.0,1.0,119.819,1.0,18.7395,1.0,0.777785,1.0
2017-01-01 09:00:00,12,92.0,1.0,135.0,1.0,-9999.0,1.0,11.2485,1.0,26.7863,1.0,38.0348,1.0,9.5754,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,214.982,1.0,67.8625,1.0,640.958,3.1,0.0,1.0,299.953,1.0,20.475,1.0,0.571827,1.0
2017-01-01 10:00:00,12,67.0,1.0,95.0,1.0,-9999.0,1.0,1.38948,1.0,14.6983,1.0,16.0878,1.0,25.9984,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,29.4585,1.0,57.449,1.0,640.929,3.1,0.0,1.0,391.421,1.0,22.529,1.0,0.340546,1.0
2017-01-01 11:00:00,12,29.0,1.0,40.0,1.0,-9999.0,1.0,1.39431,1.0,2.46335,1.0,3.85767,1.0,19.9548,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,17.4924,1.0,45.6684,1.0,640.518,3.1,0.0,1.0,664.567,1.0,25.1001,1.0,0.868129,1.0
2017-01-01 12:00:00,12,35.0,1.0,55.0,1.0,-9999.0,1.0,1.55724,1.0,1.52779,1.0,3.08503,2.1,17.851,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,12.1535,1.0,39.1799,1.0,640.012,3.1,0.0,1.0,759.066,1.0,26.6036,1.0,1.20064,1.0
2017-01-01 13:00:00,12,27.0,1.0,49.0,1.0,-9999.0,1.0,1.88238,1.0,2.31755,1.0,4.19993,1.0,17.6985,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,11.3014,1.0,36.054,1.0,639.5,3.1,0.0,1.0,633.554,1.0,27.4907,1.0,1.1439,1.0
2017-01-01 14:00:00,12,20.0,1.0,31.0,1.0,-9999.0,1.0,3.19582,1.0,2.80954,1.0,5.75902,1.0,16.9468,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,355.238,1.0,31.6805,1.0,638.704,3.1,0.0,1.0,486.566,1.0,28.4913,1.0,0.694587,1.0
2017-01-01 15:00:00,12,14.0,1.0,26.0,1.0,-9999.0,1.0,2.13992,1.0,2.98381,1.0,5.12374,1.0,16.8643,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,355.616,1.0,30.6031,1.0,638.031,3.1,0.0,1.0,438.78,1.0,28.8994,1.0,0.902576,1.0
2017-01-01 16:00:00,12,20.0,1.0,39.0,1.0,-9999.0,1.0,2.26995,1.0,6.9746,1.0,9.24455,1.0,17.7509,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,37.9241,1.0,33.0409,1.0,637.693,3.1,0.0,1.0,110.041,1.0,27.9177,1.0,0.484285,1.0
2017-01-01 17:00:00,12,8.0,1.0,22.0,2.1,-9999.0,1.0,3.91791,1.0,3.14229,1.0,6.84599,1.0,15.9295,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,23.295,1.0,26.4485,1.0,637.864,3.1,0.0,1.0,162.013,1.0,28.3311,1.0,0.985014,1.0
2017-01-01 18:00:00,12,9.0,1.0,27.0,1.0,-9999.0,1.0,2.70934,1.0,8.0621,1.0,10.7715,1.0,12.0631,2.3,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,41.1565,1.0,34.0512,1.0,638.219,3.1,0.0,1.0,54.9892,1.0,27.1681,1.0,0.198692,1.0
2017-01-01 19:00:00,12,11.0,1.0,29.0,2.1,-9999.0,1.0,4.52759,1.0,10.5223,1.0,15.0499,1.0,6.84216,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,32.1211,1.0,56.5812,1.0,638.922,3.1,0.0,1.0,0.0,1.0,24.2482,1.0,0.447245,1.0
2017-01-01 20:00:00,12,20.0,1.0,36.0,1.0,-9999.0,1.0,7.32811,1.0,12.5236,1.0,19.8517,1.0,5.37987,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,6.90437,1.0,63.5265,1.0,639.761,3.1,0.0,1.0,0.0,1.0,23.2226,1.0,0.677737,1.0
2017-01-01 21:00:00,12,16.0,1.0,29.0,1.0,-9999.0,1.0,9.57805,1.0,13.4462,1.0,23.0242,1.0,4.84416,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,11.3521,1.0,70.7922,1.0,640.314,3.1,0.0,1.0,0.0,1.0,22.1249,1.0,0.827385,1.0
2017-01-01 22:00:00,12,12.0,1.0,30.0,1.0,-9999.0,1.0,5.2727,1.0,10.6746,1.0,15.9473,1.0,5.13232,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,12.1919,1.0,73.2178,1.0,640.78,3.1,0.0,1.0,0.0,1.0,21.6055,1.0,0.814141,1.0
2017-01-01 23:00:00,12,13.0,1.0,40.0,1.0,-9999.0,1.0,5.1835,1.0,8.83984,1.0,14.0233,1.0,4.98706,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,12.3199,1.0,76.5539,1.0,641.038,3.1,0.0,1.0,0.0,1.0,21.0524,1.0,0.59998,1.0
2017-01-02 00:00:00,12,16.0,1.0,41.0,1.0,-9999.0,1.0,3.65281,1.0,7.44743,1.0,11.1002,1.0,4.6262,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,3.56995,1.0,75.6819,1.0,641.042,3.1,0.0,1.0,0.0,1.0,20.8645,1.0,0.632013,1.0
