,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-05-01 00:00:00,12,36.0,1.0,69.0,2.2,-9999.0,1.0,0.538903,2.6,-9999.0,4.31,0.0,3.0,2.91509,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,286.589,1.0,72.2279,1.0,641.969,3.1,0.0,1.0,0.0,1.0,19.785,1.0,1.04931,1.0
2017-05-01 01:00:00,12,60.0,2.3,86.0,1.0,-9999.0,1.0,0.775042,2.6,-9999.0,4.31,0.0,3.0,3.0665,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,311.737,1.0,74.8139,1.0,641.776,3.1,0.0,1.0,0.0,1.0,19.4503,1.0,1.37438,1.0
2017-05-01 02:00:00,12,46.0,1.0,63.0,1.0,-9999.0,1.0,0.829301,2.6,-9999.0,4.31,0.0,3.0,2.85008,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,313.413,1.0,76.2022,1.0,641.373,3.1,0.0,1.0,0.0,1.0,19.088,1.0,1.53487,1.0
2017-05-01 03:00:00,12,38.0,1.0,53.0,1.0,-9999.0,1.0,0.593132,2.6,-9999.0,4.31,0.0,3.0,2.79052,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,293.737,1.0,77.2243,1.0,641.111,3.1,0.0,1.0,0.0,1.0,18.7458,1.0,1.47704,1.0
2017-05-01 04:00:00,12,33.0,1.0,60.0,1.0,-9999.0,1.0,0.736669,2.6,-9999.0,4.31,0.0,3.0,2.75678,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,242.641,1.0,78.3909,1.0,640.92,3.1,0.0,1.0,0.0,1.0,18.6331,1.0,1.24793,1.0
2017-05-01 05:00:00,12,41.0,1.0,77.0,1.0,-9999.0,1.0,0.827757,2.6,-9999.0,4.31,0.0,3.0,2.71351,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,265.475,1.0,78.3022,1.0,640.973,3.1,0.0,1.0,0.0,1.0,18.7714,1.0,1.12714,1.0
2017-05-01 06:00:00,12,40.0,1.0,67.0,1.0,-9999.0,1.0,0.661123,2.6,-9999.0,4.31,0.0,3.0,2.57186,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,297.931,1.0,77.1828,1.0,640.985,3.1,0.0,1.0,0.0,1.0,18.7705,1.0,1.56783,1.0
2017-05-01 07:00:00,12,39.0,1.0,76.0,1.0,-9999.0,1.0,0.77707,2.6,-9999.0,4.31,0.0,3.0,2.74615,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,261.079,1.0,76.3194,1.0,641.051,3.1,0.0,1.0,2.20389,1.0,18.8822,1.0,1.86589,1.0
2017-05-01 08:00:00,12,41.0,1.0,82.0,1.0,-9999.0,1.0,0.71051,2.6,-9999.0,4.31,0.0,3.0,3.24481,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,219.239,1.0,73.1602,1.0,641.616,3.1,0.0,1.0,92.2653,1.0,19.4179,1.0,0.624692,1.0
2017-05-01 09:00:00,12,47.0,1.0,76.0,1.0,-9999.0,1.0,9.90709,2.6,-9999.0,4.31,0.0,3.0,5.17098,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,224.02,1.0,69.3481,1.0,641.999,3.1,0.0,1.0,130.117,1.0,20.163,1.0,0.62173,1.0
2017-05-01 10:00:00,12,53.0,1.0,85.0,1.0,-9999.0,1.0,37.4112,1.0,-9999.0,4.31,-9999.0,4.31,10.604,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,10.4047,1.0,64.2496,1.0,642.08,3.1,0.0,1.0,197.434,1.0,21.1784,1.0,0.837959,1.0
2017-05-01 11:00:00,12,55.0,1.0,83.0,1.0,-9999.0,1.0,18.5348,3.1,235.273,3.1,253.808,3.1,22.9713,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,23.0882,1.0,58.5994,1.0,641.957,3.1,0.0,1.0,399.694,1.0,22.4899,1.0,0.641262,1.0
2017-05-01 12:00:00,12,52.0,1.0,75.0,1.0,-9999.0,1.0,11.3562,3.1,164.223,3.1,175.579,3.1,28.3643,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,13.6789,1.0,54.7229,1.0,641.578,3.1,0.0,1.0,495.823,1.0,23.4987,1.0,0.86263,1.0
2017-05-01 13:00:00,12,35.0,1.0,46.0,1.0,-9999.0,1.0,7.84565,3.1,124.932,3.1,132.777,3.1,38.0083,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,321.558,1.0,47.7192,1.0,640.783,3.1,0.0,1.0,647.417,1.0,25.0662,1.0,0.426254,1.0
2017-05-01 14:00:00,12,28.0,1.0,46.0,1.0,-9999.0,1.0,8.56544,3.1,105.0,3.1,113.565,3.1,34.0997,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,347.952,1.0,45.0654,1.0,639.89,3.1,0.0,1.0,487.862,1.0,25.7706,1.0,0.48788,1.0
2017-05-01 15:00:00,12,20.0,1.0,36.0,1.0,-9999.0,1.0,6.65311,3.1,92.3565,3.1,99.0096,3.1,40.8049,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,329.647,1.0,42.3616,1.0,638.959,3.1,0.0,1.0,323.358,1.0,26.1866,1.0,0.477526,1.0
2017-05-01 16:00:00,12,16.0,1.0,32.0,1.0,-9999.0,1.0,3.99042,1.0,98.5488,2.1,102.539,1.0,-9999.0,4.31,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,220.436,1.0,45.1387,1.0,638.487,3.1,0.0,1.0,169.715,1.0,25.6676,1.0,-9999.0,4.31
2017-05-01 17:00:00,12,22.0,1.0,29.0,1.0,-9999.0,1.0,7.76643,1.0,86.2045,1.0,93.971,1.0,39.6022,2.1,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,253.101,1.0,51.7099,1.0,638.406,3.1,0.0,1.0,156.702,1.0,25.1169,1.0,0.689656,1.0
2017-05-01 18:00:00,12,25.0,1.0,43.0,1.0,-9999.0,1.0,7.42087,1.0,82.9152,1.0,90.336,1.0,20.8389,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,202.358,1.0,65.0862,1.0,638.886,3.1,0.0,1.0,7.26722,1.0,22.6383,1.0,0.984543,1.0
2017-05-01 19:00:00,12,20.0,1.0,34.0,1.0,-9999.0,1.0,12.5242,1.0,76.3183,1.0,88.8425,1.0,7.99336,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,209.124,1.0,67.0246,1.0,639.542,3.1,0.0,1.0,0.0,1.0,22.2035,1.0,0.567321,1.0
2017-05-01 20:00:00,12,13.0,1.0,28.0,1.0,-9999.0,1.0,16.4314,1.0,49.7058,1.0,66.1373,1.0,6.66438,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,13.5651,1.0,68.5542,1.0,640.173,3.1,0.0,1.0,0.0,1.0,20.9757,1.0,1.1545,1.0
2017-05-01 21:00:00,12,12.0,1.0,26.0,1.0,-9999.0,1.0,14.8595,1.0,42.4932,1.0,57.3527,1.0,7.07063,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,5.01734,1.0,73.2465,1.0,640.75,3.1,0.0,1.0,0.0,1.0,20.3705,1.0,0.703313,1.0
2017-05-01 22:00:00,12,11.0,1.0,20.0,1.0,-9999.0,1.0,16.409,1.0,42.2111,1.0,58.62,1.0,3.40242,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,13.7634,1.0,79.4383,1.0,641.165,3.1,0.4,1.0,0.0,1.0,19.616,1.0,0.456389,1.0
2017-05-01 23:00:00,12,10.0,1.0,18.0,2.1,-9999.0,1.0,18.5199,1.0,39.2679,1.0,57.7878,1.0,2.75408,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,359.331,1.0,83.5399,1.0,641.691,3.1,0.4,1.0,0.0,1.0,18.9994,1.0,0.280683,1.0
2017-05-02 00:00:00,12,8.0,1.0,24.0,1.0,-9999.0,1.0,23.0797,1.0,36.8124,1.0,59.8921,1.0,2.82957,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,314.033,1.0,85.1561,1.0,641.596,3.1,0.0,1.0,0.0,1.0,18.8331,1.0,0.124008,1.0
2017-05-02 01:00:00,12,11.0,1.0,26.0,1.0,-9999.0,1.0,31.8161,1.0,34.617,1.0,66.4331,1.0,3.069,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,289.111,1.0,86.2476,1.0,641.387,3.1,0.1,1.0,0.0,1.0,18.8503,1.0,0.0871058,1.0
