,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-06-01 00:00:00,12,32.0,1.0,39.0,1.0,-9999.0,1.0,29.8312,1.0,33.8143,1.0,63.6455,1.0,2.51208,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,230.673,1.0,79.2238,1.0,641.886,3.1,2.6,1.0,0.0,1.0,20.535,1.0,0.0220895,1.0
2017-06-01 01:00:00,12,28.0,1.0,37.0,1.0,-9999.0,1.0,18.5811,1.0,37.6806,1.0,56.2617,1.0,1.6413,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,190.955,1.0,84.7637,1.0,641.506,3.1,1.9,1.0,0.0,1.0,19.5378,1.0,0.159595,1.0
2017-06-01 02:00:00,12,20.0,1.0,27.0,1.0,-9999.0,1.0,7.53905,1.0,24.6892,1.0,32.2282,1.0,5.69828,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,18.9274,1.0,83.8675,1.0,640.911,3.1,0.2,1.0,0.0,1.0,19.1257,1.0,0.0399811,1.0
2017-06-01 03:00:00,12,17.0,1.0,37.0,1.0,-9999.0,1.0,14.0234,1.0,26.0723,1.0,40.0957,1.0,3.81014,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,152.183,1.0,82.6547,1.0,640.814,3.1,0.0,1.0,0.0,1.0,19.3309,1.0,-9999.0,4.31
2017-06-01 04:00:00,12,16.0,1.0,36.0,1.0,-9999.0,1.0,18.9916,1.0,26.2291,1.0,45.2207,1.0,2.30827,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,23.3625,1.0,84.1156,1.0,641.02,3.1,0.0,1.0,0.0,1.0,19.1242,1.0,0.480124,1.0
2017-06-01 05:00:00,12,29.0,1.0,51.0,1.0,-9999.0,1.0,29.5971,1.0,25.5514,1.0,55.1485,1.0,1.83502,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,2.45565,1.0,84.7147,1.0,641.242,3.1,0.0,1.0,0.0,1.0,19.1128,1.0,0.2339,1.0
2017-06-01 06:00:00,12,37.0,1.0,59.0,1.0,-9999.0,1.0,56.5116,1.0,29.3927,1.0,85.9043,1.0,1.42765,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,317.014,1.0,80.617,1.0,641.421,3.1,0.0,1.0,0.0133333,1.0,19.591,1.0,0.0913167,1.0
2017-06-01 07:00:00,12,46.0,1.0,81.0,1.0,-9999.0,1.0,114.097,1.0,35.176,1.0,148.824,1.0,1.91235,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,12.1122,1.0,80.8269,1.0,641.885,3.1,0.0,1.0,24.8906,1.0,19.6074,1.0,0.524824,1.0
2017-06-01 08:00:00,12,44.0,1.0,102.0,1.0,-9999.0,1.0,121.911,1.0,40.7308,1.0,162.169,1.0,2.82879,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,14.4454,1.0,78.3032,1.0,642.368,3.1,0.0,1.0,70.0095,1.0,20.0387,1.0,0.699532,1.0
2017-06-01 09:00:00,12,40.0,1.0,83.0,1.0,-9999.0,1.0,79.4487,1.0,38.9464,1.0,117.506,1.0,6.07179,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,27.8544,1.0,67.5609,1.0,642.195,3.1,0.0,1.0,345.818,1.0,21.9791,1.0,0.922347,1.0
2017-06-01 10:00:00,12,26.0,1.0,58.0,1.0,-9999.0,1.0,46.1386,1.0,36.8879,1.0,82.5688,1.0,11.4326,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,27.1529,1.0,54.3085,1.0,642.162,3.1,0.0,1.0,344.7,1.0,23.561,1.0,0.597489,1.0
2017-06-01 11:00:00,12,26.0,1.0,42.0,1.0,-9999.0,1.0,30.7869,1.0,34.3024,1.0,60.6526,1.0,21.2235,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,73.2551,1.0,46.7687,1.0,641.741,3.1,0.0,1.0,344.138,1.0,24.8162,1.0,0.263327,1.0
2017-06-01 12:00:00,12,26.0,1.0,59.0,1.0,-9999.0,1.0,38.3272,1.0,43.2452,1.0,79.7095,1.0,23.4627,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,349.141,1.0,42.2855,1.0,640.942,3.1,0.0,1.0,602.097,1.0,26.138,1.0,0.41626,1.0
