,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-08-02 21:00:00,12,20.0,1.0,57.0,1.0,-9999.0,1.0,27.2424,1.0,40.7898,1.0,68.0322,1.0,4.51483,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,329.123,1.0,60.9754,1.0,640.944,3.1,0.0,1.0,0.0,1.0,23.2604,1.0,0.740762,1.0
2017-08-02 22:00:00,12,30.0,1.0,64.0,1.0,-9999.0,1.0,24.0106,1.0,40.7504,1.0,64.761,1.0,3.0203,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,336.056,1.0,64.8264,1.0,641.335,3.1,0.0,1.0,0.0,1.0,22.6667,1.0,0.674138,1.0
2017-08-02 23:00:00,12,28.0,1.0,48.0,1.0,-9999.0,1.0,12.7728,1.0,35.1808,1.0,47.9536,1.0,4.15131,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.55,1.0,66.1458,1.0,641.465,3.1,0.0,1.0,0.0,1.0,22.2559,1.0,0.656789,1.0
2017-08-03 00:00:00,12,28.0,1.0,41.0,1.0,-9999.0,1.0,4.9508,1.0,29.7934,1.0,34.7442,1.0,5.62891,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,337.45,1.0,68.3685,1.0,641.502,3.1,0.0,1.0,0.0,1.0,21.6876,1.0,-9999.0,4.31
2017-08-03 01:00:00,12,22.0,1.0,40.0,1.0,-9999.0,1.0,1.05334,1.0,24.5899,1.0,25.6433,1.0,7.27885,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.111,1.0,70.6157,1.0,641.337,3.1,0.0,1.0,0.0,1.0,21.1229,1.0,-9999.0,4.31
2017-08-03 02:00:00,12,23.0,1.0,43.0,1.0,-9999.0,1.0,0.0,1.0,25.1518,2.6,24.9712,2.6,5.99556,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,336.773,1.0,73.836,1.0,640.837,3.1,0.0,1.0,0.0,1.0,20.6599,1.0,0.553787,1.0
2017-08-03 03:00:00,12,22.0,1.0,31.0,1.0,-9999.0,1.0,0.27274,1.0,25.247,1.0,25.5198,1.0,6.4507,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,311.894,1.0,74.6666,1.0,640.817,3.1,0.0,1.0,0.0,1.0,20.4843,1.0,-9999.0,4.31
2017-08-03 04:00:00,12,20.0,1.0,36.0,1.0,-9999.0,1.0,4.436,1.0,29.8152,1.0,34.2512,1.0,3.79451,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,330.537,1.0,74.1142,1.0,640.776,3.1,0.0,1.0,0.0,1.0,20.3289,1.0,-9999.0,4.31
2017-08-03 05:00:00,12,25.0,1.0,40.0,1.0,-9999.0,1.0,11.603,1.0,31.7099,1.0,43.3129,1.0,4.00641,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,330.167,1.0,73.6767,1.0,641.014,3.1,0.0,1.0,0.0,1.0,20.1654,1.0,0.683975,1.0
2017-08-03 06:00:00,12,34.0,1.0,56.0,1.0,-9999.0,1.0,58.3829,1.0,37.3868,1.0,95.7697,1.0,1.91547,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,326.882,1.0,74.7113,1.0,641.326,3.1,0.0,1.0,0.0,1.0,19.9303,1.0,0.950467,1.0
2017-08-03 07:00:00,12,41.0,1.0,77.0,1.0,-9999.0,1.0,90.3606,1.0,41.114,1.0,130.642,1.0,2.0664,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,337.852,1.0,74.408,1.0,641.666,3.1,0.0,1.0,17.9758,1.0,19.9191,1.0,0.600653,1.0
2017-08-03 08:00:00,12,43.0,1.0,88.0,1.0,-9999.0,1.0,87.1143,1.0,46.6758,1.0,133.302,1.0,3.29057,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,336.225,1.0,68.8621,1.0,642.075,3.1,0.0,1.0,118.232,1.0,20.8048,1.0,0.784955,1.0
2017-08-03 09:00:00,12,37.0,1.0,79.0,1.0,-9999.0,1.0,56.3158,1.0,46.3298,1.0,102.646,1.0,6.57453,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,336.01,1.0,57.9727,1.0,642.019,3.1,0.0,1.0,370.121,1.0,22.9949,1.0,0.855315,1.0
2017-08-03 10:00:00,12,32.0,1.0,73.0,1.0,-9999.0,1.0,31.0647,1.0,41.4197,1.0,69.84,1.0,13.7947,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,326.274,1.0,43.6466,1.0,641.75,3.1,0.0,1.0,555.079,1.0,25.7015,1.0,0.685223,1.0
2017-08-03 11:00:00,12,33.0,1.0,64.0,1.0,-9999.0,1.0,21.4623,1.0,38.8233,1.0,62.0373,1.0,20.2087,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,331.821,1.0,34.9952,1.0,641.4,3.1,0.0,1.0,687.11,1.0,27.5683,1.0,0.678061,1.0
2017-08-03 12:00:00,12,28.0,1.0,67.0,1.0,-9999.0,1.0,26.7429,1.0,41.5249,1.0,67.8872,1.0,20.1484,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,324.225,1.0,31.0083,1.0,640.643,3.1,0.0,1.0,828.56,1.0,29.0015,1.0,0.82829,1.0
2017-08-03 13:00:00,12,18.0,1.0,72.0,1.0,-9999.0,1.0,30.5482,1.0,44.6947,1.0,73.3067,1.0,18.1848,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,343.177,1.0,27.8639,1.0,639.745,3.1,0.0,1.0,781.774,1.0,30.4293,1.0,-9999.0,4.31
2017-08-03 14:00:00,12,18.0,1.0,44.0,1.0,-9999.0,1.0,31.0592,1.0,31.9456,1.0,61.6455,1.0,17.5443,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.787,1.0,25.4925,1.0,639.107,3.1,0.0,1.0,838.346,1.0,30.7662,1.0,1.10102,1.0
2017-08-03 15:00:00,12,17.0,1.0,44.0,1.0,-9999.0,1.0,17.511,1.0,28.017,1.0,44.7739,1.0,17.5446,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,29.0563,1.0,24.5034,1.0,638.598,3.1,0.0,1.0,710.556,1.0,30.8235,1.0,0.90896,1.0
2017-08-03 16:00:00,12,24.0,1.0,73.0,1.0,-9999.0,1.0,9.65842,1.0,41.273,1.0,50.9314,1.0,23.4963,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,133.337,1.0,34.5593,1.0,638.422,3.1,0.0,1.0,499.197,1.0,28.1363,1.0,1.64222,1.0
2017-08-03 17:00:00,12,24.0,1.0,60.0,1.0,-9999.0,1.0,22.6391,1.0,61.5477,2.3,83.6941,1.0,18.2873,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,162.201,1.0,32.2993,1.0,638.356,3.1,0.0,1.0,342.31,1.0,28.7887,1.0,1.00817,1.0
2017-08-03 18:00:00,12,24.0,1.0,50.0,1.0,-9999.0,1.0,32.6292,1.0,58.138,1.0,91.6358,1.0,12.0731,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,80.1636,1.0,30.6663,1.0,638.41,3.1,0.0,1.0,108.813,1.0,29.0072,1.0,0.354026,1.0
2017-08-03 19:00:00,12,11.0,1.0,41.0,1.0,-9999.0,1.0,25.5518,1.0,40.4164,1.0,65.0082,1.0,9.37453,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,156.321,1.0,32.47,1.0,639.313,3.1,0.0,1.0,0.0,1.0,27.5018,1.0,0.174124,1.0
2017-08-03 20:00:00,12,21.0,1.0,49.0,1.0,-9999.0,1.0,32.3267,1.0,44.9393,1.0,75.7714,1.0,6.39008,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,195.153,1.0,46.1387,1.0,639.974,3.1,0.0,1.0,0.0,1.0,25.7181,1.0,0.424976,1.0
2017-08-03 21:00:00,12,35.0,1.0,71.0,1.0,-9999.0,1.0,34.3404,1.0,49.0077,1.0,83.3482,1.0,3.77183,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,340.204,1.0,57.8028,1.0,640.768,3.1,0.0,1.0,0.0,1.0,24.4718,1.0,0.629859,1.0
2017-08-03 22:00:00,12,25.0,1.0,55.0,1.0,-9999.0,1.0,13.9257,1.0,39.4926,1.0,53.4184,1.0,5.28088,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,335.63,1.0,63.3591,1.0,641.047,3.1,0.0,1.0,0.0,1.0,23.5879,1.0,0.777124,1.0
2017-08-03 23:00:00,12,25.0,1.0,53.0,1.0,-9999.0,1.0,8.52979,1.0,36.5658,1.0,45.0955,1.0,5.87553,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,332.497,1.0,68.0764,1.0,641.109,3.1,0.0,1.0,0.0,1.0,22.8881,1.0,0.461077,1.0
2017-08-04 00:00:00,12,24.0,1.0,45.0,1.0,-9999.0,1.0,4.99777,1.0,29.718,1.0,34.7158,1.0,7.35635,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,336.301,1.0,68.6741,1.0,640.916,3.1,0.0,1.0,0.0,1.0,22.7032,1.0,0.544136,1.0
2017-08-04 01:00:00,12,27.0,1.0,46.0,1.0,-9999.0,1.0,3.22207,1.0,29.6587,1.0,32.8808,1.0,7.32822,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,335.367,1.0,68.9967,1.0,640.686,3.1,0.0,1.0,0.0,1.0,22.5082,1.0,0.351998,1.0
2017-08-04 02:00:00,12,24.0,1.0,48.0,1.0,-9999.0,1.0,0.0,1.0,24.0471,2.6,23.474,2.6,7.54955,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,330.523,1.0,76.8602,1.0,640.702,3.1,0.2,1.0,0.0,1.0,21.127,1.0,0.619819,1.0
2017-08-04 03:00:00,12,5.0,2.1,24.0,1.0,-9999.0,1.0,0.0,3.0,20.2406,2.6,17.1425,2.6,11.4546,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,334.738,1.0,79.9074,1.0,640.59,3.1,0.9,1.0,0.0,1.0,18.878,1.0,0.856507,1.0
2017-08-04 04:00:00,12,7.0,2.1,19.0,1.0,-9999.0,1.0,0.0,3.0,23.7968,2.6,22.2146,2.6,9.20847,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,341.851,1.0,79.4576,1.0,640.498,3.1,0.0,1.0,0.0,1.0,18.4703,1.0,0.658871,1.0
2017-08-04 05:00:00,12,16.0,1.0,24.0,1.0,-9999.0,1.0,4.21438,1.0,28.8345,1.0,33.0489,1.0,7.68865,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,301.379,1.0,77.7259,1.0,640.888,3.1,0.1,1.0,0.0,1.0,18.6566,1.0,0.590735,1.0
2017-08-04 06:00:00,12,25.0,1.0,42.0,1.0,-9999.0,1.0,43.7328,1.0,38.5626,1.0,82.2954,1.0,2.50977,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,328.709,1.0,81.5852,1.0,641.697,3.1,1.7,1.0,0.0,3.0,18.3871,1.0,0.545391,1.0
2017-08-04 07:00:00,12,31.0,1.0,51.0,1.0,-9999.0,1.0,64.3949,1.0,39.8217,1.0,104.216,1.0,1.60282,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,339.654,1.0,87.6589,1.0,642.179,3.1,2.5,1.0,0.0,3.0,17.6023,1.0,0.524081,1.0
2017-08-04 08:00:00,12,38.0,1.0,59.0,1.0,-9999.0,1.0,91.1546,1.0,43.3363,1.0,134.491,1.0,1.70543,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,335.296,1.0,88.2677,1.0,642.559,3.1,2.4,1.0,10.0231,1.0,17.5206,1.0,0.282557,1.0
