,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2016-12-01 00:00:00,12,28.0,1.0,57.0,1.0,-9999.0,1.0,20.9443,1.0,11.4803,1.0,32.4247,1.0,2.63004,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,5.18623,1.0,77.6206,1.0,640.177,3.1,0.0,1.0,0.0,1.0,20.7613,1.0,0.576933,1.0
2016-12-01 01:00:00,12,26.0,1.0,40.0,1.0,-9999.0,1.0,16.2069,1.0,10.498,1.0,26.7049,1.0,2.55418,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,7.42362,1.0,78.6909,1.0,639.949,3.1,0.0,1.0,0.0,1.0,20.5368,1.0,0.617499,1.0
2016-12-01 02:00:00,12,29.0,1.0,49.0,1.0,-9999.0,1.0,7.74514,1.0,7.53626,1.0,15.2814,1.0,3.1879,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,9.57404,1.0,80.1995,1.0,639.454,3.1,0.0,1.0,0.0,1.0,20.2588,1.0,0.598142,1.0
2016-12-01 03:00:00,12,24.0,1.0,40.0,1.0,-9999.0,1.0,7.49257,1.0,10.5501,1.0,18.0426,1.0,3.25751,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,9.75212,1.0,81.7261,1.0,639.022,3.1,0.0,1.0,0.0,1.0,19.8872,1.0,-9999.0,4.31
2016-12-01 04:00:00,12,26.0,1.0,41.0,1.0,-9999.0,1.0,8.4502,1.0,7.42006,1.0,15.8703,1.0,3.80929,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,2.80083,1.0,81.3742,1.0,638.923,3.1,0.0,1.0,0.0,1.0,19.8019,1.0,0.819745,1.0
2016-12-01 05:00:00,12,33.0,1.0,59.0,1.0,-9999.0,1.0,20.5656,1.0,10.2429,1.0,30.8086,1.0,2.84331,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,354.302,1.0,80.8626,1.0,639.023,3.1,0.0,1.0,0.0,1.0,19.8258,1.0,0.498924,1.0
2016-12-01 06:00:00,12,37.0,1.0,69.0,1.0,-9999.0,1.0,42.4516,1.0,13.8682,1.0,56.3197,1.0,2.51674,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,16.5159,1.0,80.655,1.0,639.51,3.1,0.0,1.0,0.0,1.0,19.8261,1.0,0.666731,1.0
2016-12-01 07:00:00,12,54.0,1.0,84.0,1.0,-9999.0,1.0,67.6482,1.0,16.991,1.0,84.6391,1.0,2.7756,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,13.8027,1.0,80.3266,1.0,640.065,3.1,0.0,1.0,12.8686,1.0,19.8664,1.0,0.774513,1.0
2016-12-01 08:00:00,12,44.0,1.0,85.0,1.0,-9999.0,1.0,67.7759,1.0,18.5493,1.0,85.8706,1.0,2.7292,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,14.3377,1.0,79.2894,1.0,640.637,3.1,0.0,1.0,66.3692,1.0,20.1574,1.0,0.913028,1.0
2016-12-01 09:00:00,12,49.0,1.0,95.0,1.0,-9999.0,1.0,65.2862,1.0,27.3784,1.0,92.0444,1.0,3.61002,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,12.3401,1.0,73.3774,1.0,641.048,3.1,0.0,1.0,112.745,1.0,21.0151,1.0,0.904323,1.0
2016-12-01 10:00:00,12,30.0,1.0,71.0,1.0,-9999.0,1.0,41.8047,1.0,23.2758,1.0,64.4149,1.0,6.11678,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,14.2588,1.0,68.2722,1.0,641.141,3.1,0.0,1.0,195.328,1.0,21.6998,1.0,1.09343,1.0
2016-12-01 11:00:00,12,37.0,1.0,64.0,1.0,-9999.0,1.0,41.1695,1.0,28.2509,1.0,68.1516,1.0,7.98529,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,3.98608,1.0,64.2013,1.0,640.916,3.1,0.0,1.0,130.1,1.0,22.3733,1.0,0.746321,1.0
2016-12-01 12:00:00,12,62.0,1.0,88.0,1.0,-9999.0,1.0,48.6697,1.0,46.5623,1.0,91.882,1.0,7.95947,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,155.875,1.0,77.1485,1.0,640.542,3.1,5.3,1.0,137.579,1.0,20.8325,1.0,0.316717,1.0
2016-12-01 13:00:00,12,47.0,1.0,76.0,1.0,-9999.0,1.0,44.3761,1.0,42.8426,1.0,86.7349,1.0,9.90011,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,198.856,1.0,70.144,1.0,639.81,3.1,0.0,1.0,394.125,1.0,21.9228,1.0,0.687776,1.0
2016-12-01 14:00:00,12,27.0,1.0,77.0,1.0,-9999.0,1.0,14.3831,1.0,20.6095,1.0,34.4505,1.0,21.5608,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,206.482,1.0,53.275,1.0,638.923,3.1,0.0,1.0,595.833,1.0,24.5431,1.0,1.06295,1.0
2016-12-01 15:00:00,12,38.0,1.0,78.0,1.0,-9999.0,1.0,19.1687,1.0,25.8428,1.0,41.8159,1.0,17.2465,2.2,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,200.17,1.0,52.9515,1.0,638.41,3.1,0.0,1.0,194.697,1.0,24.1689,1.0,1.41733,1.0
2016-12-01 16:00:00,12,23.0,1.0,79.0,1.0,-9999.0,1.0,32.5779,1.0,25.3298,1.0,57.2688,1.0,8.12534,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,256.261,1.0,53.6193,1.0,638.393,3.1,0.0,1.0,70.0597,1.0,23.3129,1.0,0.775139,1.0
2016-12-01 17:00:00,12,38.0,1.0,87.0,1.0,-9999.0,1.0,77.7277,1.0,34.4186,1.0,110.022,1.0,4.37595,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,314.707,1.0,55.1356,1.0,638.298,3.1,0.0,1.0,27.9422,1.0,22.9956,1.0,0.439964,1.0
2016-12-01 18:00:00,12,33.0,1.0,109.0,1.0,-9999.0,1.0,120.055,1.0,33.4296,1.0,153.954,1.0,3.03989,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,297.72,1.0,57.7815,1.0,638.255,3.1,0.0,1.0,6.38222,1.0,22.7459,1.0,0.323102,1.0
2016-12-01 19:00:00,12,50.0,1.0,129.0,1.0,-9999.0,1.0,148.406,1.0,37.6344,1.0,182.089,1.0,3.37536,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,16.352,1.0,65.3122,1.0,639.079,3.1,0.0,1.0,0.0,1.0,21.718,1.0,0.831641,1.0
2016-12-01 20:00:00,12,68.0,1.0,116.0,1.0,-9999.0,1.0,105.182,1.0,34.342,1.0,139.058,1.0,2.809,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,18.5935,1.0,68.9665,1.0,639.514,3.1,0.0,1.0,0.0,1.0,21.4424,1.0,0.595154,1.0
2016-12-01 21:00:00,12,56.0,1.0,117.0,1.0,-9999.0,1.0,111.013,1.0,29.598,1.0,139.837,1.0,2.79097,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,5.53274,1.0,68.9634,1.0,640.075,3.1,0.0,1.0,0.0,1.0,21.4095,1.0,0.708999,1.0
2016-12-01 22:00:00,12,64.0,1.0,98.0,1.0,-9999.0,1.0,102.856,1.0,27.2715,1.0,129.522,1.0,2.60559,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,345.578,1.0,74.906,1.0,640.379,3.1,0.0,1.0,0.0,1.0,20.7578,1.0,0.617291,1.0
2016-12-01 23:00:00,12,52.0,1.0,99.0,1.0,-9999.0,1.0,78.1315,1.0,24.1519,1.0,102.284,1.0,2.48365,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,7.90365,1.0,76.6436,1.0,640.619,3.1,0.0,1.0,0.0,1.0,20.5329,1.0,0.708779,1.0
2016-12-02 00:00:00,12,40.0,1.0,63.0,1.0,-9999.0,1.0,31.7898,1.0,19.1149,1.0,50.9047,1.0,2.37079,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,20.1,1.0,77.7614,1.0,640.707,3.1,0.0,1.0,0.0,1.0,20.1963,1.0,0.835105,1.0
2016-12-02 01:00:00,12,37.0,1.0,70.0,1.0,-9999.0,1.0,34.2968,1.0,18.9424,1.0,53.2392,1.0,2.39669,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,4.07722,1.0,78.9478,1.0,640.379,3.1,0.0,1.0,0.0,1.0,19.9792,1.0,0.616453,1.0
2016-12-02 02:00:00,12,38.0,1.0,52.0,1.0,-9999.0,1.0,8.75865,1.0,13.2655,1.0,22.0241,1.0,3.14113,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,328.931,1.0,80.4406,1.0,639.863,3.1,0.0,1.0,0.0,1.0,19.5362,1.0,0.132198,1.0
2016-12-02 03:00:00,12,34.0,1.0,48.0,1.0,-9999.0,1.0,8.50453,1.0,15.392,1.0,23.8965,1.0,2.57989,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,358.031,1.0,79.703,1.0,639.425,3.1,0.0,1.0,0.0,1.0,19.5531,1.0,0.302251,1.0
2016-12-02 04:00:00,12,31.0,1.0,55.0,1.0,-9999.0,1.0,26.9449,1.0,18.7576,1.0,45.7025,1.0,2.48002,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,355.511,1.0,81.3108,1.0,639.482,3.1,0.0,1.0,0.0,1.0,19.3646,1.0,0.636647,1.0
2016-12-02 05:00:00,12,23.0,1.0,51.0,1.0,-9999.0,1.0,15.7514,1.0,20.3914,1.0,36.1428,1.0,2.96956,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,10.134,1.0,80.3717,1.0,639.673,3.1,0.0,1.0,0.0,1.0,19.0349,1.0,0.710906,1.0
2016-12-02 06:00:00,12,32.0,1.0,63.0,1.0,-9999.0,1.0,30.9336,1.0,20.1908,1.0,51.1244,1.0,3.04213,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,13.6746,1.0,78.5178,1.0,640.084,3.1,0.0,1.0,0.0,1.0,19.0491,1.0,0.732099,1.0
2016-12-02 07:00:00,12,51.0,1.0,96.0,1.0,-9999.0,1.0,74.5553,1.0,24.0272,1.0,98.5824,1.0,2.73338,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,9.13568,1.0,77.6451,1.0,640.716,3.1,0.0,1.0,7.58639,1.0,19.2817,1.0,0.848709,1.0
2016-12-02 08:00:00,12,49.0,1.0,92.0,1.0,-9999.0,1.0,78.2558,1.0,25.3839,1.0,103.64,1.0,3.16287,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,38.6694,1.0,76.53,1.0,641.278,3.1,0.0,1.0,61.2756,1.0,19.4636,1.0,0.425766,1.0
2016-12-02 09:00:00,12,62.0,1.0,102.0,1.0,-9999.0,1.0,101.285,1.0,41.109,1.0,141.368,1.0,3.81037,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,207.774,1.0,72.4688,1.0,641.66,3.1,0.0,1.0,83.7553,1.0,20.234,1.0,0.545911,1.0
2016-12-02 10:00:00,12,67.0,1.0,105.0,1.0,-9999.0,1.0,67.1205,1.0,50.1432,1.0,116.738,1.0,6.75452,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,194.908,1.0,65.9778,1.0,641.685,3.1,0.0,1.0,283.391,1.0,21.5906,1.0,0.42182,1.0
2016-12-02 11:00:00,12,51.0,1.0,92.0,1.0,-9999.0,1.0,33.6938,1.0,43.2426,1.0,76.3973,1.0,18.2131,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,350.267,1.0,55.8415,1.0,641.245,3.1,0.0,1.0,651.75,1.0,23.5246,1.0,0.570503,1.0
2016-12-02 12:00:00,12,40.0,1.0,70.0,1.0,-9999.0,1.0,25.7323,1.0,25.0211,1.0,45.667,1.0,28.0889,2.2,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,7.12355,1.0,49.4253,1.0,640.383,3.1,0.0,1.0,576.997,1.0,24.4727,1.0,0.863504,1.0
2016-12-02 13:00:00,12,42.0,1.0,81.0,1.0,-9999.0,1.0,23.4681,1.0,32.6637,1.0,55.6887,1.0,35.8501,2.2,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,358.013,1.0,41.0771,1.0,639.385,3.1,0.0,1.0,543.349,1.0,26.3067,1.0,0.588469,1.0
2016-12-02 14:00:00,12,32.0,1.0,89.0,1.0,-9999.0,1.0,41.4207,1.0,34.7384,1.0,73.8648,1.0,13.1644,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,5.91839,1.0,49.4216,1.0,638.729,3.1,0.0,1.0,191.599,1.0,25.2097,1.0,0.560102,1.0
2016-12-02 15:00:00,12,29.0,1.0,73.0,1.0,-9999.0,1.0,42.8528,1.0,27.3149,1.0,68.6202,1.0,10.1763,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,21.1956,1.0,58.046,1.0,638.502,3.1,0.3,1.0,206.592,1.0,23.8416,1.0,0.600326,1.0
2016-12-02 16:00:00,12,28.0,1.0,51.0,1.0,-9999.0,1.0,32.5359,1.0,38.1103,1.0,70.2078,1.0,9.39954,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,61.3313,1.0,83.6981,1.0,638.685,3.1,1.6,1.0,52.1711,1.0,19.9796,1.0,0.347357,1.0
2016-12-02 17:00:00,12,15.0,1.0,25.0,1.0,-9999.0,1.0,38.854,1.0,34.1931,1.0,69.8238,1.0,8.13588,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,98.8498,1.0,82.7056,1.0,639.276,3.1,7.4,1.0,0.0283333,1.0,18.7577,1.0,0.343543,1.0
2016-12-02 18:00:00,12,33.0,1.0,47.0,1.0,-9999.0,1.0,46.026,1.0,40.9424,1.0,83.8947,1.0,5.37383,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,118.814,1.0,95.0448,1.0,639.929,3.1,2.5,1.0,0.0,1.0,17.822,1.0,0.482929,1.0
2016-12-02 19:00:00,12,59.0,1.0,69.0,1.0,-9999.0,1.0,116.581,1.0,50.8648,1.0,161.211,1.0,3.75424,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,24.2888,1.0,92.5967,1.0,640.469,3.1,0.2,1.0,0.0,1.0,18.3664,1.0,0.0835848,1.0
2016-12-02 20:00:00,12,63.0,1.0,76.0,1.0,-9999.0,1.0,132.215,1.0,44.0437,1.0,176.258,1.0,2.61556,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,308.455,1.0,89.6682,1.0,640.913,3.1,0.0,1.0,0.0,1.0,18.6124,1.0,0.304267,1.0
2016-12-02 21:00:00,12,55.0,1.0,75.0,1.0,-9999.0,1.0,138.432,1.0,37.3246,1.0,175.757,1.0,2.47396,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,299.845,1.0,89.0465,1.0,641.089,3.1,0.0,1.0,0.0,1.0,18.6366,1.0,0.0664704,1.0
2016-12-02 22:00:00,12,64.0,1.0,80.0,1.0,-9999.0,1.0,172.302,1.0,31.9228,1.0,204.225,1.0,2.67702,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,350.422,1.0,89.112,1.0,641.262,3.1,0.1,1.0,0.0,1.0,18.6623,1.0,0.0512847,1.0
2016-12-02 23:00:00,12,57.0,1.0,85.0,1.0,-9999.0,1.0,134.706,1.0,27.2916,1.0,161.997,1.0,2.62724,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,327.846,1.0,86.1188,1.0,641.257,3.1,0.0,1.0,0.0,1.0,18.5105,1.0,0.128731,1.0
2016-12-03 00:00:00,12,41.0,1.0,73.0,1.0,-9999.0,1.0,108.191,1.0,22.8819,1.0,130.747,1.0,2.5165,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,318.466,1.0,82.7452,1.0,641.064,3.1,0.0,1.0,0.0,1.0,18.428,1.0,-9999.0,4.31
2016-12-03 01:00:00,12,46.0,1.0,71.0,1.0,-9999.0,1.0,130.907,1.0,22.9812,1.0,153.888,2.1,2.54712,1.0,-9999.0,4.31,-9999.0,1.0,-9999.0,1.0,321.651,1.0,85.0836,1.0,640.684,3.1,0.0,1.0,0.0,1.0,18.2476,1.0,0.0091997,3.1
