,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-12-01 00:00:00,12,26.0,1.0,27.0,1.0,-9999.0,1.0,5.59058,1.0,27.7747,1.0,33.3652,1.0,2.22022,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,56.3243,1.0,92.3062,1.0,640.043,3.1,2.0,1.0,0.0,1.0,18.3145,1.0,0.19982,1.0
2017-12-01 01:00:00,12,22.0,1.0,30.0,1.0,-9999.0,1.0,1.66745,1.0,33.1043,1.0,34.7717,1.0,1.89805,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,190.961,1.0,94.2374,1.0,639.675,3.1,0.5,1.0,0.0,1.0,18.1511,1.0,0.263146,1.0
2017-12-01 02:00:00,12,25.0,1.0,41.0,1.0,-9999.0,1.0,7.39311,1.0,31.6048,1.0,38.9979,1.0,1.29881,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,295.138,1.0,94.3565,1.0,638.89,3.1,0.0,1.0,0.0,1.0,18.2488,1.0,0.0443624,1.0
2017-12-01 03:00:00,12,29.0,1.0,37.0,1.0,-9999.0,1.0,13.8385,1.0,29.578,1.0,43.4165,1.0,1.33606,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,300.983,1.0,94.0468,1.0,638.507,3.1,0.0,1.0,0.0,1.0,18.2915,1.0,0.0965474,1.0
2017-12-01 04:00:00,12,32.0,1.0,42.0,1.0,-9999.0,1.0,42.3987,1.0,31.4397,1.0,73.8384,1.0,1.42911,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,8.57335,1.0,91.3119,1.0,638.557,3.1,0.0,1.0,0.0,1.0,18.6553,1.0,0.0516443,1.0
2017-12-01 05:00:00,12,35.0,1.0,48.0,1.0,-9999.0,1.0,31.6273,1.0,27.6171,1.0,59.2444,1.0,1.35443,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,12.199,1.0,90.6933,1.0,638.875,3.1,0.0,1.0,0.0,1.0,18.6792,1.0,0.19119,1.0
2017-12-01 06:00:00,12,30.0,1.0,52.0,1.0,-9999.0,1.0,46.2055,1.0,30.4523,1.0,72.7503,1.0,1.38402,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.8593,1.0,89.0325,1.0,639.2,3.1,0.0,1.0,0.0,1.0,18.6338,1.0,0.62895,1.0
2017-12-01 07:00:00,12,33.0,1.0,60.0,1.0,-9999.0,1.0,61.8289,1.0,33.8546,1.0,95.3316,1.0,1.76361,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,22.3914,1.0,83.3023,1.0,639.619,3.1,0.0,1.0,18.1939,1.0,18.7421,1.0,0.933032,1.0
2017-12-01 08:00:00,12,40.0,1.0,86.0,1.0,-9999.0,1.0,81.7287,1.0,34.3358,1.0,116.064,1.0,2.20518,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,0.410061,1.0,80.0573,1.0,640.12,3.1,0.0,1.0,75.8255,1.0,19.4341,1.0,0.551186,1.0
2017-12-01 09:00:00,12,54.0,2.2,95.0,1.0,-9999.0,1.0,93.5085,1.0,44.2073,1.0,137.716,1.0,2.63912,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,333.11,1.0,74.9239,1.0,640.763,3.1,0.0,1.0,105.095,1.0,20.466,1.0,0.613453,1.0
