,codigoSerial,pm25,calidad_pm25,pm10,calidad_pm10,pm1,calidad_pm1,no,calidad_no,no2,calidad_no2,nox,calidad_nox,ozono,calidad_ozono,co,calidad_co,so2,calidad_so2,pst,calidad_pst,dviento_ssr,calidad_dviento_ssr,haire10_ssr,calidad_haire10_ssr,p_ssr,calidad_p_ssr,pliquida_ssr,calidad_pliquida_ssr,rglobal_ssr,calidad_rglobal_ssr,taire10_ssr,calidad_taire10_ssr,vviento_ssr,calidad_vviento_ssr
2017-09-03 02:00:00,12,12.0,1.0,38.0,1.0,-9999.0,1.0,3.24697,1.0,30.5198,1.0,33.7668,1.0,7.97978,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,327.18,1.0,69.3063,1.0,641.641,3.1,0.0,1.0,0.0,1.0,20.1891,1.0,0.673105,1.0
2017-09-03 03:00:00,12,22.0,1.0,40.0,1.0,-9999.0,1.0,4.46375,1.0,30.0752,1.0,34.539,1.0,6.87068,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,5.43027,1.0,67.8502,1.0,641.306,3.1,0.0,1.0,0.0,1.0,20.148,1.0,0.70497,1.0
2017-09-03 04:00:00,12,24.0,1.0,41.0,1.0,-9999.0,1.0,3.65651,1.0,28.6024,1.0,32.2589,1.0,9.08418,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,11.6099,1.0,66.77,1.0,641.097,3.1,0.0,1.0,0.0,1.0,20.2058,1.0,0.602875,1.0
2017-09-03 05:00:00,12,16.0,1.0,32.0,1.0,-9999.0,1.0,8.79982,1.0,32.7348,1.0,41.5346,1.0,4.6237,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,357.612,1.0,69.6581,1.0,641.135,3.1,0.0,1.0,0.0,1.0,19.7357,1.0,-9999.0,4.31
2017-09-03 06:00:00,12,31.0,1.0,46.0,1.0,-9999.0,1.0,41.2164,2.2,36.5237,1.0,77.7401,1.0,2.07489,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,320.601,1.0,70.5415,1.0,641.52,3.1,0.0,1.0,0.0,1.0,19.5609,1.0,1.27613,1.0
2017-09-03 07:00:00,12,30.0,1.0,51.0,1.0,-9999.0,1.0,44.8558,2.2,36.179,1.0,81.0348,1.0,2.47786,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,353.727,1.0,69.933,1.0,641.878,3.1,0.0,1.0,37.0806,1.0,19.5522,1.0,0.631481,1.0
2017-09-03 08:00:00,12,38.0,1.0,58.0,1.0,-9999.0,1.0,40.0779,2.2,41.6381,1.0,81.716,1.0,5.51234,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,282.541,1.0,65.8193,1.0,642.074,3.1,0.0,1.0,222.619,1.0,20.7127,1.0,0.189589,1.0
2017-09-03 09:00:00,12,31.0,1.0,61.0,1.0,-9999.0,1.0,14.4517,1.0,38.8349,1.0,53.2867,1.0,20.0038,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,351.84,1.0,58.2598,1.0,642.532,3.1,0.0,1.0,366.714,1.0,22.2284,1.0,0.387943,1.0
2017-09-03 10:00:00,12,32.0,1.0,55.0,1.0,-9999.0,1.0,8.41947,1.0,26.9213,1.0,35.3407,1.0,27.1346,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,4.66648,1.0,53.0847,1.0,642.558,3.1,0.0,1.0,476.127,1.0,23.167,1.0,1.02578,1.0
2017-09-03 11:00:00,12,34.0,1.0,67.0,1.0,-9999.0,1.0,8.18979,1.0,24.595,1.0,32.7848,1.0,25.8029,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.80482,1.0,48.7607,1.0,642.278,3.1,0.0,1.0,636.966,1.0,24.2512,1.0,1.28422,1.0
2017-09-03 12:00:00,12,29.0,1.0,48.0,1.0,-9999.0,1.0,4.24442,1.0,24.82,1.0,29.0645,1.0,33.0377,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.9678,1.0,41.0145,1.0,641.628,3.1,0.0,1.0,684.352,1.0,26.0447,1.0,1.18325,1.0
2017-09-03 13:00:00,12,27.0,1.0,53.0,1.0,-9999.0,1.0,6.52315,1.0,26.6657,1.0,33.1888,1.0,32.8201,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,3.49226,1.0,35.3067,1.0,640.825,3.1,0.0,1.0,648.269,1.0,27.3792,1.0,0.679312,1.0
2017-09-03 14:00:00,12,25.0,1.0,55.0,1.0,-9999.0,1.0,4.81172,1.0,26.7108,1.0,31.5226,1.0,28.0372,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,354.398,1.0,35.1958,1.0,640.049,3.1,0.0,1.0,433.573,1.0,27.6507,1.0,0.862116,1.0
2017-09-03 15:00:00,12,18.0,1.0,48.0,1.0,-9999.0,1.0,3.71282,1.0,26.7238,1.0,30.4366,1.0,36.3312,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,185.353,1.0,36.1208,1.0,639.507,3.1,0.0,1.0,339.652,1.0,26.7783,1.0,1.05005,1.0
2017-09-03 16:00:00,12,25.0,1.0,47.0,1.0,-9999.0,1.0,0.0,1.0,27.9111,2.6,26.326,2.6,46.8819,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,191.596,1.0,32.6462,1.0,638.788,3.1,0.0,1.0,469.217,1.0,28.0219,1.0,0.493804,1.0
2017-09-03 17:00:00,12,9.0,1.0,35.0,1.0,-9999.0,1.0,2.28938,1.0,23.541,1.0,25.8304,1.0,31.2486,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,54.5053,1.0,30.5399,1.0,638.585,3.1,0.0,1.0,199.129,1.0,27.9466,1.0,1.15096,1.0
2017-09-03 18:00:00,12,10.0,1.0,34.0,1.0,-9999.0,1.0,1.37979,2.1,25.0532,1.0,26.433,1.0,26.139,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,59.3386,1.0,34.3145,1.0,638.985,3.1,0.0,1.0,42.9603,1.0,26.8518,1.0,0.480584,1.0
2017-09-03 19:00:00,12,12.0,1.0,35.0,1.0,-9999.0,1.0,0.0,2.1,25.7008,2.6,22.2981,2.6,22.7701,2.1,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,151.627,1.0,40.9144,1.0,639.726,3.1,0.0,1.0,0.0,1.0,25.2628,1.0,0.566952,1.0
2017-09-03 20:00:00,12,17.0,1.0,42.0,1.0,-9999.0,1.0,12.4542,1.0,39.9325,1.0,52.3867,1.0,7.64841,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.94887,1.0,56.1116,1.0,640.53,3.1,0.0,1.0,0.0,1.0,23.6101,1.0,0.875623,1.0
2017-09-03 21:00:00,12,16.0,1.0,49.0,1.0,-9999.0,1.0,14.1125,1.0,37.7241,1.0,51.8366,1.0,3.61799,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.28488,1.0,64.9384,1.0,641.241,3.1,0.0,1.0,0.0,1.0,22.4141,1.0,0.700721,1.0
2017-09-03 22:00:00,12,21.0,1.0,40.0,1.0,-9999.0,1.0,6.13472,1.0,31.9912,1.0,38.126,1.0,5.28249,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,6.12281,1.0,70.1125,1.0,641.727,3.1,0.0,1.0,0.0,1.0,21.7563,1.0,0.678423,1.0
2017-09-03 23:00:00,12,23.0,1.0,40.0,1.0,-9999.0,1.0,8.66974,1.0,31.6187,1.0,40.2885,1.0,6.71805,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,359.584,1.0,69.8028,1.0,641.917,3.1,0.0,1.0,0.0,1.0,21.3132,1.0,0.64956,1.0
2017-09-04 00:00:00,12,30.0,1.0,57.0,1.0,-9999.0,1.0,36.8887,2.2,35.4991,1.0,72.3877,1.0,1.67309,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,204.825,1.0,64.8651,1.0,641.813,3.1,0.0,1.0,0.0,1.0,20.7731,1.0,-9999.0,4.31
2017-09-04 01:00:00,12,31.0,1.0,48.0,1.0,-9999.0,1.0,35.9706,1.0,31.8332,1.0,67.8038,1.0,1.32019,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,225.662,1.0,65.1343,1.0,641.49,3.1,0.0,1.0,0.0,1.0,20.1958,1.0,1.0834,1.0
2017-09-04 02:00:00,12,27.0,1.0,55.0,1.0,-9999.0,1.0,30.7547,1.0,30.0305,1.0,60.7852,1.0,1.42159,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,243.154,1.0,66.6532,1.0,641.26,3.1,0.0,1.0,0.0,1.0,19.7206,1.0,0.639922,1.0
2017-09-04 03:00:00,12,29.0,1.0,52.0,1.0,-9999.0,1.0,26.1952,1.0,29.7156,1.0,55.9108,1.0,1.87021,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,335.87,1.0,71.086,1.0,641.23,3.1,0.0,1.0,0.0,1.0,19.0118,1.0,0.867902,1.0
2017-09-04 04:00:00,12,27.0,1.0,39.0,1.0,-9999.0,1.0,1.84957,1.0,26.6204,1.0,28.47,1.0,3.84087,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,347.711,1.0,73.3131,1.0,641.301,3.1,0.0,1.0,0.0,1.0,18.452,1.0,0.833952,1.0
2017-09-04 05:00:00,12,29.0,1.0,63.0,1.0,-9999.0,1.0,26.4426,1.0,30.6775,1.0,57.1201,1.0,1.71673,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,343.836,1.0,75.7969,1.0,641.388,3.1,0.0,1.0,0.0,1.0,18.0918,1.0,0.792243,1.0
2017-09-04 06:00:00,12,35.0,1.0,66.0,1.0,-9999.0,1.0,73.1287,1.0,32.4261,1.0,105.555,1.0,1.80571,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,338.075,1.0,76.3561,1.0,641.445,3.1,0.0,1.0,0.0,1.0,17.8281,1.0,1.07693,1.0
2017-09-04 07:00:00,12,45.0,1.0,91.0,1.0,-9999.0,1.0,147.487,2.2,42.7993,1.0,190.286,2.2,1.9732,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,298.533,1.0,74.5518,1.0,641.651,3.1,0.0,1.0,30.8264,1.0,18.1699,1.0,1.28955,1.0
2017-09-04 08:00:00,12,62.0,1.0,116.0,1.0,-9999.0,1.0,121.418,2.2,66.5829,1.0,188.001,2.2,4.28684,1.0,-9999.0,1.0,-9999.0,1.0,-9999.0,1.0,7.5222,1.0,64.5221,1.0,641.884,3.1,0.0,1.0,237.238,1.0,20.1553,1.0,0.215716,1.0
